"","time","lat","long","site.name","Nothofagus","Phyllocladus","Casuarina","Eucalyptus","legendvalues"
"212",-6000,-35.089675,149.429255,"Lake George",0,0,0,0,50
"213",-6000,-5.78747,145.04318,"Brass Tarn",19.3065368957934,1.4508238058844,0,0,100
"214",-6000,-4.02063,137.216945,"Ijomba",17.9913916377537,1.14213197969543,0.119568499433136,0,10
"215",-5500,-43.347695,146.837845,"Adamsons Peak",55.6438791732909,2.42448330683625,0.19872813990461,2.02702702702703,50
"216",-5500,-42.679935,146.5912,"Eagle Tarn",13.6725000979438,14.2993369624435,1.15672333565608,8.99335444454378,100
"217",-5500,-42.543611,147.300556,"Yarlington Tier",0.97629009762901,0.278940027894003,0.557880055788006,15.4811715481172,10
"218",-5500,-42.10391,146.18492,"Lake St Clair",19.6286472148541,1.59151193633952,0.442086648983201,9.10698496905393,50
"219",-5500,-41.660375,145.961695,"Dove Lake",18.4014780858459,5.29169877590898,0.710704288052295,4.7045729119788,100
"220",-5500,-41.50787,146.38472,"Granta Pools",6.30752908456898,0.93993842462571,0,16.357105564555,10
"221",-5500,-41.451255,145.961595,"Paddy's Lake",17.7796184232001,4.75302830339681,0,7.35315870859907,50
"222",-5500,-40.52881,144.74945,"Stockyard Swamp",0,1.06382978723404,0,6.52482269503546,100
"223",-5500,-37.107945,149.137815,"Jacksons Bog",0,0,0,21.5909090909091,10
"224",-5500,-36.516667,149.5,"Bega Swamp",0,0,1.44221287875269,14.9045009490299,50
"225",-5500,-36.416667,148.316667,"Blue Lake",0,0,1.22866385209008,12.562830688241,100
"226",-5500,-35.70698,148.886415,"Rotten Swamp",0,0,0.625,20.625,10
"227",-5500,-35.089675,149.429255,"Lake George",0,0,0,6.76190476190476,50
"228",-5500,-17.36586,145.686125,"Lynch's Crater A",0,0,2.04081632653061,3.26530612244898,100
"229",-5500,-5.82037,145.08903,"Komanimambuno Mire",19.1176470588235,0,0,0,10
"230",-5500,-5.78747,145.04318,"Brass Tarn",16.9365498067813,1.96857332984383,0.056785917092561,0,50
"231",-5500,-4.02063,137.216945,"Ijomba",29.4573643410853,3.10077519379845,0.129198966408269,0,100
"232",-5000,-43.347695,146.837845,"Adamsons Peak",76.9957081545064,3.17596566523605,0.543633762517883,2.1173104434907,10
"233",-5000,-42.679935,146.5912,"Eagle Tarn",17.5259008982984,14.7143910313445,0.881843834280472,8.28948919245586,50
"234",-5000,-42.543611,147.300556,"Yarlington Tier",1.19402985074627,0.895522388059702,0.298507462686567,12.5373134328358,100
"235",-5000,-42.10391,146.18492,"Lake St Clair",14.6013448607109,0.768491834774256,0.0960614793467819,9.79827089337176,10
"236",-5000,-41.660375,145.961695,"Dove Lake",15.2055880607611,5.62212397401847,0.581286861281354,3.92611742701325,50
"237",-5000,-41.50787,146.38472,"Granta Pools",7.08181709233236,0.884599081388967,0,12.4430183272613,100
"238",-5000,-41.451255,145.961595,"Paddy's Lake",23.7588322249377,4.16432462396982,0,10.8087584763432,10
"239",-5000,-37.107945,149.137815,"Jacksons Bog",0,0,0.321543408360129,9.64630225080386,50
"240",-5000,-36.516667,149.5,"Bega Swamp",0,0,0.94380488225445,19.3366688331266,100
"241",-5000,-36.416667,148.316667,"Blue Lake",0,0,1.13213283693329,12.4083277172715,10
"242",-5000,-35.70698,148.886415,"Rotten Swamp",0,0,1.19047619047619,18.452380952381,50
"243",-5000,-35.089675,149.429255,"Lake George",0,0,1.5748031496063,5.51181102362205,100
"244",-5000,-5.78747,145.04318,"Brass Tarn",17.2043010752688,1.72043010752688,0,0,10
"245",-5000,-4.02063,137.216945,"Ijomba",15.4529307282416,2.13143872113677,0.532859680284192,0,50
"246",-4500,-43.347695,146.837845,"Adamsons Peak",64.1819941916747,8.22846079380445,0.290416263310745,2.51694094869313,100
"247",-4500,-42.679935,146.5912,"Eagle Tarn",19.8572113479525,14.6196103206705,0.86382531719389,8.58647785810947,10
"248",-4500,-42.543611,147.300556,"Yarlington Tier",1.64319248826291,0.704225352112676,0.469483568075117,25.3521126760563,50
"249",-4500,-42.10391,146.18492,"Lake St Clair",6.21326616288833,1.09151973131822,0.167926112510495,7.05289672544081,100
"250",-4500,-41.660375,145.961695,"Dove Lake",15.6154077656714,5.52787118660294,0.822337359415031,7.24682512660805,10
"251",-4500,-41.50787,146.38472,"Granta Pools",6.33627144581832,0.963767024182493,0,10.6657011862469,50
"252",-4500,-41.451255,145.961595,"Paddy's Lake",31.4405531423066,5.65249556347872,0,9.16186024694991,100
"253",-4500,-41.12666,144.67463,"Sundown Swamp",0.2710027100271,0,0,3.2520325203252,10
"254",-4500,-40.52881,144.74945,"Stockyard Swamp",0,0,0,0.458715596330275,50
"255",-4500,-37.107945,149.137815,"Jacksons Bog",0,0,0.51413881748072,15.1670951156812,100
"256",-4500,-36.516667,149.5,"Bega Swamp",0,0,0.654058554266018,17.0111915723174,10
"257",-4500,-36.416667,148.316667,"Blue Lake",0,0,1.35285678116297,10.597800095648,50
"258",-4500,-35.70698,148.886415,"Rotten Swamp",0,0,0.588235294117647,18.2352941176471,100
"259",-4500,-17.36586,145.686125,"Lynch's Crater A",0,0,2.08333333333333,2.08333333333333,10
"260",-4500,-5.78747,145.04318,"Brass Tarn",19.0269810302708,1.35031498178145,0.106199301424969,0,50
"261",-4500,-4.02063,137.216945,"Ijomba",21.4965986394558,2.44897959183673,0.136054421768707,0,100
"262",-4000,-43.347695,146.837845,"Adamsons Peak",38.9397905759162,6.11910994764398,0.523560209424084,2.68324607329843,10
"263",-4000,-42.679935,146.5912,"Eagle Tarn",9.69101744204181,9.22517893272504,0.968014605734581,8.4615697525717,50
"264",-4000,-42.543611,147.300556,"Yarlington Tier",4.81481481481481,0.740740740740741,0,23.3333333333333,100
"265",-4000,-41.660375,145.961695,"Dove Lake",12.6462339303986,5.51610174244713,0.50749914547135,6.05817703202708,10
"266",-4000,-41.50787,146.38472,"Granta Pools",3.19927744473623,0.657978869185934,0,15.5416274506071,50
"267",-4000,-41.451255,145.961595,"Paddy's Lake",27.6306236834177,3.83025743519274,0,10.6627902069644,100
"268",-4000,-41.12666,144.67463,"Sundown Swamp",0.649350649350649,0,0.25974025974026,6.55844155844156,10
"269",-4000,-40.52881,144.74945,"Stockyard Swamp",0,0,0,6.57894736842105,50
"270",-4000,-37.107945,149.137815,"Jacksons Bog",0,0,0.307692307692308,11.0769230769231,100
"271",-4000,-36.516667,149.5,"Bega Swamp",0,0,0.534047918646419,20.89743688825,10
"272",-4000,-36.416667,148.316667,"Blue Lake",0,0,1.1016897527705,10.5369809303161,50
"273",-4000,-35.089675,149.429255,"Lake George",0,0,1.28755364806867,12.0171673819742,100
"274",-4000,-5.78747,145.04318,"Brass Tarn",13.1358394941182,0.21783605337797,0,0,10
"275",-4000,-4.02063,137.216945,"Ijomba",20.4081632653061,1.56985871271586,0.627943485086342,0,50
"276",-3500,-43.347695,146.837845,"Adamsons Peak",39.3487858719647,6.62251655629139,0.607064017660044,3.3112582781457,100
"277",-3500,-42.679935,146.5912,"Eagle Tarn",15.3501872659176,9.5187265917603,1.22940074906367,10.8679775280899,10
"278",-3500,-42.543611,147.300556,"Yarlington Tier",1.56862745098039,0,1.56862745098039,34.1176470588235,50
"279",-3500,-42.10391,146.18492,"Lake St Clair",6.45604395604396,0.343406593406593,0.137362637362637,6.38736263736264,100
"280",-3500,-41.660375,145.961695,"Dove Lake",8.68992844228929,4.01532438297919,0.932692997557817,7.39105085804603,10
"281",-3500,-41.50787,146.38472,"Granta Pools",5.82792754529422,0.590390555962814,0,18.4255807855904,50
"282",-3500,-41.451255,145.961595,"Paddy's Lake",19.1952420481019,2.96665167775625,0,12.3128997897446,100
"283",-3500,-40.52881,144.74945,"Stockyard Swamp",0,0,0,4.16666666666667,10
"284",-3500,-37.107945,149.137815,"Jacksons Bog",0,0,0,12.7868852459016,50
"285",-3500,-36.516667,149.5,"Bega Swamp",0,0,0.833916874504403,16.0402394222517,100
"286",-3500,-36.416667,148.316667,"Blue Lake",0,0,1.60096071854926,10.6378972201694,10
"287",-3500,-35.70698,148.886415,"Rotten Swamp",0,0,0.62111801242236,14.2857142857143,50
"288",-3500,-17.36586,145.686125,"Lynch's Crater A",0,0,1.81268882175227,0.906344410876133,100
"289",-3500,-5.82037,145.08903,"Komanimambuno Mire",15.9375,0,0,0,10
"290",-3500,-5.78747,145.04318,"Brass Tarn",17.1345617263609,0.159235668789809,0,0,50
"291",-3500,-4.02063,137.216945,"Ijomba",18.2305941720675,0.832508781477267,0,0,100
"292",-3000,-43.347695,146.837845,"Adamsons Peak",37.3170731707317,6.82926829268293,0.609756097560976,3.29268292682927,10
"293",-3000,-42.679935,146.5912,"Eagle Tarn",13.8174137787873,11.5380815392587,2.06155227087119,13.9809940029927,50
"294",-3000,-42.543611,147.300556,"Yarlington Tier",0,0.333333333333333,1.33333333333333,44.3333333333333,100
"295",-3000,-41.95905,146.676535,"Camerons Lagoon",5.43543356207112,0.613225202744853,2.67124142233313,8.06487835308796,10
"296",-3000,-41.660375,145.961695,"Dove Lake",9.58798651520194,3.93469640064165,0.474126957739019,7.39618837638028,50
"297",-3000,-41.50787,146.38472,"Granta Pools",4.80385271862695,0.168129235964605,0,23.4805850442889,100
"298",-3000,-41.451255,145.961595,"Paddy's Lake",10.4159729884591,2.58575836453978,0,12.881103630221,10
"299",-3000,-41.12666,144.67463,"Sundown Swamp",1.19266055045872,0.18348623853211,0.0917431192660551,10.8256880733945,50
"300",-3000,-40.52881,144.74945,"Stockyard Swamp",0,0,0,12.7272727272727,100
"301",-3000,-37.107945,149.137815,"Jacksons Bog",0,0,0.996188496188496,17.0348232848233,10
"302",-3000,-36.516667,149.5,"Bega Swamp",0,0,1.19943210690666,16.0481190574319,50
"303",-3000,-36.416667,148.316667,"Blue Lake",0,0,1.44717800289436,7.95947901591896,100
"304",-3000,-35.70698,148.886415,"Rotten Swamp",0,0,0.537634408602151,18.2795698924731,10
"305",-3000,-35.089675,149.429255,"Lake George",0,0,1.08499095840868,8.49909584086799,50
"306",-3000,-17.36586,145.686125,"Lynch's Crater A",0,0,2.04081632653061,0.255102040816327,100
"307",-3000,-5.78747,145.04318,"Brass Tarn",18.0243886672577,0.215859559692671,0.431719119385343,0,10
"308",-3000,-4.02063,137.216945,"Ijomba",17.0731707317073,1.79717586649551,0,0,50
"309",-2500,-43.347695,146.837845,"Adamsons Peak",34.8409641688278,5.70832857760943,0.622446839854647,4.42109789535992,100
"310",-2500,-42.679935,146.5912,"Eagle Tarn",12.3636892552619,9.91700938579145,2.40768562949159,14.0331735713759,10
"311",-2500,-42.543611,147.300556,"Yarlington Tier",1.36986301369863,1.0958904109589,3.83561643835616,35.8904109589041,50
"312",-2500,-42.273725,145.88044,"Lake Vera",17.4717841266808,9.99768524365047,0.331307737884834,1.84152923119256,100
"313",-2500,-42.10391,146.18492,"Lake St Clair",6.68740279937792,0.46656298600311,0.0777604976671851,8.00933125972006,10
"314",-2500,-41.660375,145.961695,"Dove Lake",9.96193705283349,3.73509516627364,0.486442777850284,6.22602547653426,50
"315",-2500,-41.50787,146.38472,"Granta Pools",9.95810659399845,0.969864366597319,0,27.4443485179654,100
"316",-2500,-41.451255,145.961595,"Paddy's Lake",13.1148511578061,2.21494874517404,0,13.6332299965105,10
"317",-2500,-41.12666,144.67463,"Sundown Swamp",0.224215246636771,0,0.112107623318386,4.7085201793722,50
"318",-2500,-40.52881,144.74945,"Stockyard Swamp",0.892857142857143,0,0.632911392405063,10.6803797468354,100
"319",-2500,-37.107945,149.137815,"Jacksons Bog",0,0,1.44853124222056,16.3726039332835,10
"320",-2500,-36.516667,149.5,"Bega Swamp",0,0,1.25208867512553,22.2913817485457,50
"321",-2500,-36.416667,148.316667,"Blue Lake",0,0,0.854316920798915,10.9688636004425,100
"322",-2500,-35.70698,148.886415,"Rotten Swamp",0,0,1.16959064327485,25.1461988304094,10
"323",-2500,-5.82037,145.08903,"Komanimambuno Mire",11.8198874296435,0.187617260787992,0,0,50
"324",-2500,-5.78747,145.04318,"Brass Tarn",11.6377121974439,0.363770174576201,0.153672282412621,0,100
"325",-2500,-4.02063,137.216945,"Ijomba",21.5505913272011,0.657030223390276,0.131406044678055,0,10
"326",-2000,-43.347695,146.837845,"Adamsons Peak",26.6841644794401,5.33683289588801,0.874890638670166,5.07436570428696,50
"327",-2000,-42.679935,146.5912,"Eagle Tarn",9.02323011830652,5.58868048256843,1.67578444318682,18.8129373613245,100
"328",-2000,-42.543611,147.300556,"Yarlington Tier",7.30897009966777,0,1.99335548172757,51.4950166112957,10
"329",-2000,-42.273725,145.88044,"Lake Vera",16.1946237803972,7.71166239565935,0.514407328248813,2.66691560921636,50
"330",-2000,-41.95905,146.676535,"Camerons Lagoon",3.66795366795367,0.772200772200772,1.93050193050193,8.49420849420849,100
"331",-2000,-41.660375,145.961695,"Dove Lake",8.99014778325123,3.07881773399015,0.123152709359606,7.88177339901478,10
"332",-2000,-41.50787,146.38472,"Granta Pools",8.0344548480546,0.874870915974576,0,21.2504197345625,50
"333",-2000,-41.451255,145.961595,"Paddy's Lake",14.1741307212687,2.33586394277963,0,11.6621936000128,100
"334",-2000,-41.12666,144.67463,"Sundown Swamp",0.207182320441989,0.069060773480663,0.138121546961326,3.24585635359116,10
"335",-2000,-40.52881,144.74945,"Stockyard Swamp",1.32450331125828,0,0,9.27152317880795,50
"336",-2000,-37.107945,149.137815,"Jacksons Bog",0,0,0.643448802958005,32.0490177852141,100
"337",-2000,-36.516667,149.5,"Bega Swamp",0,0,1.41287205217553,22.5611513467526,10
"338",-2000,-36.416667,148.316667,"Blue Lake",0,0,2.035342563093,15.2655060544816,50
"339",-2000,-35.70698,148.886415,"Rotten Swamp",0,0,0.558659217877095,25.6983240223464,100
"340",-2000,-35.089675,149.429255,"Lake George",0,0,0.386100386100386,6.17760617760618,10
"341",-2000,-17.36586,145.686125,"Lynch's Crater A",0,0,1.8058690744921,3.6117381489842,50
"342",-2000,-5.82037,145.08903,"Komanimambuno Mire",10.7569721115538,0,0,0,100
"343",-2000,-5.78747,145.04318,"Brass Tarn",16.1117325726353,0.0586854460093897,0.0846023688663283,0,10
"344",-2000,-4.02063,137.216945,"Ijomba",26.5745007680492,1.68970814132104,0.307219662058372,0,50
"345",-1500,-43.347695,146.837845,"Adamsons Peak",25.8130081300813,6.43631436314363,0.677506775067751,6.77506775067751,100
"346",-1500,-42.679935,146.5912,"Eagle Tarn",9.43519691845486,5.30909861447957,2.54051241597503,23.5170693431576,10
"347",-1500,-42.543611,147.300556,"Yarlington Tier",7.58620689655172,0,1.72413793103448,55.1724137931034,50
"348",-1500,-42.273725,145.88044,"Lake Vera",14.6129713713199,6.99971458062385,0.349206708644368,2.68801665492426,100
"349",-1500,-42.10391,146.18492,"Lake St Clair",7.94165316045381,0.324149108589951,0.162074554294976,8.42787682333874,10
"350",-1500,-41.95905,146.676535,"Camerons Lagoon",5.18358531317495,0.431965442764579,1.07991360691145,10.5831533477322,50
"351",-1500,-41.660375,145.961695,"Dove Lake",10.4774535809019,4.50928381962865,0.397877984084881,7.55968169761273,100
"352",-1500,-41.50787,146.38472,"Granta Pools",2.97165237051899,0.174484051569048,0,14.6936577107277,10
"353",-1500,-41.451255,145.961595,"Paddy's Lake",16.8568506263179,2.08931667778893,0,14.0202729808261,50
"354",-1500,-41.12666,144.67463,"Sundown Swamp",0.152264940997335,0.0761324704986677,0.266463646745337,1.82717929196802,100
"355",-1500,-37.107945,149.137815,"Jacksons Bog",0,0,0.0998003992015968,27.8550677406112,10
"356",-1500,-36.516667,149.5,"Bega Swamp",0,0,1.1762696357536,20.6599941409448,50
"357",-1500,-36.416667,148.316667,"Blue Lake",0,0,1.08272004035124,17.1074351743586,100
"358",-1500,-35.089675,149.429255,"Lake George",0,0,0.351493848857645,11.0720562390158,10
"359",-1500,-5.82037,145.08903,"Komanimambuno Mire",7.60063491412248,0.145137880986938,0.290275761973875,0,50
"360",-1500,-5.78747,145.04318,"Brass Tarn",21.2520768054932,0.517308128746312,0.3613369467028,0,100
"361",-1500,-4.02063,137.216945,"Ijomba",10.8534322820037,0.185528756957328,0.185528756957328,0,10
"362",-1000,-44.96404,168.4928,"Dukes Tarn",1.28238490526523,6.09121273053124,0,0,50
"363",-1000,-43.347695,146.837845,"Adamsons Peak",28.5633484162896,6.33484162895928,0.282805429864253,4.3552036199095,100
"364",-1000,-42.679935,146.5912,"Eagle Tarn",10.3143297437681,6.22797822823484,1.96707370227005,20.9121894371459,10
"365",-1000,-42.543611,147.300556,"Yarlington Tier",5.5355110876745,0,3.14798368071938,55.5778357525464,50
"366",-1000,-42.273725,145.88044,"Lake Vera",13.4258337941919,4.2812257917685,0.391029840710666,2.5665401187807,100
"367",-1000,-42.10391,146.18492,"Lake St Clair",6.94952450621799,0.0731528895391368,0.0731528895391368,9.36356986100951,10
"368",-1000,-41.95905,146.676535,"Camerons Lagoon",3.41685649202733,0.911161731207289,2.50569476082005,12.5284738041002,50
"369",-1000,-41.660375,145.961695,"Dove Lake",14.5833333333333,3.2051282051282,0.480769230769231,7.21153846153846,100
"370",-1000,-41.50787,146.38472,"Granta Pools",3.7408540965235,0.352358757230792,0,21.4379841715103,10
"371",-1000,-41.451255,145.961595,"Paddy's Lake",20.3495826007949,2.1734363934779,0,12.0667007519334,50
"372",-1000,-41.27155,147.70406,"Ringarooma River",8.10224873730432,1.14882467994105,0.456657489319133,9.92554128171113,100
"373",-1000,-41.12666,144.67463,"Sundown Swamp",0.145843461351483,0.194457948468644,0.0486144871171609,3.3543996110841,10
"374",-1000,-40.52881,144.74945,"Stockyard Swamp",0,0,0,1.86524822695035,50
"375",-1000,-37.107945,149.137815,"Jacksons Bog",0,0,0.844020020774121,24.7685740049538,100
"376",-1000,-36.516667,149.5,"Bega Swamp",0,0,0.528707311336717,18.9502860949029,10
"377",-1000,-36.416667,148.316667,"Blue Lake",0,0,0.398235605848063,11.2078774276006,50
"378",-1000,-35.70698,148.886415,"Rotten Swamp",0,0,0,19.6808510638298,100
"379",-1000,-35.089675,149.429255,"Lake George",0,0,0.684931506849315,7.53424657534247,10
"380",-1000,-17.36586,145.686125,"Lynch's Crater A",0,0,1.33614627285513,0.70323488045007,50
"381",-1000,-5.82037,145.08903,"Komanimambuno Mire",5.3742802303263,0,0.383877159309021,0,100
"382",-1000,-5.78747,145.04318,"Brass Tarn",18.7180880369415,0.421275030579863,1.86606412404067,0,10
"383",-1000,-4.02063,137.216945,"Ijomba",13.524497721671,0.566671820571356,0,0,50
"384",-500,-45.02719,168.57373,"Lake Kirkpatrick",0.974826654827135,2.59477436019141,0,0,100
"385",-500,-44.96404,168.4928,"Dukes Tarn",1.72106336500683,4.27594442874693,0,0,10
"386",-500,-43.347695,146.837845,"Adamsons Peak",28.6781877627277,4.99766464269033,1.12097150864082,5.83839327417095,50
"387",-500,-42.679935,146.5912,"Eagle Tarn",7.09612899731513,5.07457367130135,2.74450308720782,27.0279265608195,100
"388",-500,-42.543611,147.300556,"Yarlington Tier",10.7059373539037,0,2.80504908835905,47.8541374474053,10
"389",-500,-42.273725,145.88044,"Lake Vera",11.3416829210868,9.28676057874467,0.448407009760017,4.71556297270059,50
"390",-500,-41.660375,145.961695,"Dove Lake",10.7975460122699,1.22699386503067,0.613496932515337,6.99386503067485,100
"391",-500,-41.50787,146.38472,"Granta Pools",3.47599286127742,0.711379207461069,0,26.2024448583175,10
"392",-500,-41.451255,145.961595,"Paddy's Lake",19.2970849719303,1.41430778394484,0,14.4290455334694,50
"393",-500,-41.27155,147.70406,"Ringarooma River",18.893454397891,2.38210175200968,0.713247075381893,11.9958830355721,100
"394",-500,-41.12666,144.67463,"Sundown Swamp",0.809829958541128,0.159746840513529,0.655570910693184,7.02934166516453,10
"395",-500,-40.52881,144.74945,"Stockyard Swamp",1.16279069767442,0,0,0,50
"396",-500,-37.107945,149.137815,"Jacksons Bog",0,0,1.56696962375756,29.2140040883016,100
"397",-500,-36.516667,149.5,"Bega Swamp",0,0,0.972879430493154,17.3170570499261,10
"398",-500,-36.416667,148.316667,"Blue Lake",0,0,1.49679817294344,11.3713373038974,50
"399",-500,-35.70698,148.886415,"Rotten Swamp",0,0,0.595238095238095,20.8408679927667,100
"400",-500,-5.82037,145.08903,"Komanimambuno Mire",3.19775497959195,0.184842883548983,1.22340697452289,0,10
"401",-500,-5.78747,145.04318,"Brass Tarn",18.1051701889328,0.734780125398311,6.65271892303678,0,50
"402",-500,-4.02063,137.216945,"Ijomba",17.6701570680628,0.916230366492147,0.523560209424084,0,100
"403",0,-45.02719,168.57373,"Lake Kirkpatrick",1.26095377657408,5.14615067724298,0,0,10
"404",0,-44.96404,168.4928,"Dukes Tarn",1.14196981696774,1.72647926922682,0,0,50
"405",0,-43.347695,146.837845,"Adamsons Peak",31.0163551401869,5.14018691588785,1.28504672897196,3.85514018691589,100
"406",0,-42.679935,146.5912,"Eagle Tarn",9.20376393580223,8.28912291033478,1.246621110893,14.9499484423265,10
"407",0,-42.543611,147.300556,"Yarlington Tier",1.42058955465839,0.371747211895911,0.424822231993356,13.7675269705489,50
"408",0,-42.273725,145.88044,"Lake Vera",10.7801045501016,10.5847707166047,0.339844074871995,5.45456907829651,100
"409",0,-41.95905,146.676535,"Camerons Lagoon",2.26495996484566,0.880017760727342,2.27455959418844,11.7708954994898,10
"410",0,-41.660375,145.961695,"Dove Lake",10.825523552761,3.19190335054497,0.356247129645339,7.63450557643358,50
"411",0,-41.50787,146.38472,"Granta Pools",5.4208705189759,0.150602401054217,0,23.8368150843374,100
"412",0,-41.451255,145.961595,"Paddy's Lake",14.7332671511291,2.13564111917092,0,12.7199793808578,10
"413",0,-41.27155,147.70406,"Ringarooma River",10.5919129726388,1.3976912602432,0.522664541308816,7.00949647720708,50
"414",0,-41.12666,144.67463,"Sundown Swamp",0,0.0496031746031746,1.17337102016874,10.2105644425039,100
"415",0,-40.52881,144.74945,"Stockyard Swamp",0.561797752808989,0,0,2.27744165946413,10
"416",0,-37.107945,149.137815,"Jacksons Bog",0,0,0.782651629406433,21.956117368416,50
"417",0,-36.516667,149.5,"Bega Swamp",0,0,3.22893563145981,17.9147677401993,100
"418",0,-35.70698,148.886415,"Rotten Swamp",0,0,0.958214264303271,10.4864011510561,10
"419",0,-35.089675,149.429255,"Lake George",0,0,0,3.16205533596838,50
"420",0,-5.78747,145.04318,"Brass Tarn",4.09370909370909,0.284900284900285,6.0987910987911,0,100
"421",0,-4.02063,137.216945,"Ijomba",29.3531346207669,1.43716764623566,0,0,10
